Time,Is_Day,Average_Wind_Speed (m/s),Average_Barometric_Pressure (InHg),Temperature (K),Solar_Radiation (W/m²),Density (kg/m³),Wind_Power_Generated (W),Solar_Power_Generated (W)
2025-03-10T07:00,1,2.5277777777777777,29.775079411029925,292.04999999999995,1.0,0.01202749025856483,6.540396285499631,0.2
2025-03-10T08:00,1,2.694444444444444,29.789844401316063,292.84999999999997,95.0,0.012000581823004897,7.903553139936301,19.0
2025-03-10T09:00,1,3.888888888888889,29.801656393544977,295.04999999999995,308.0,0.0119158240038959,23.594623926924665,61.6
2025-03-10T10:00,1,4.638888888888888,29.801656393544977,297.95,522.0,0.011799845183250494,39.657980525175155,104.4
2025-03-10T11:00,1,5.611111111111111,29.79870339548775,300.25,698.0,0.011708294757631507,69.6390163487067,139.6
2025-03-10T12:00,1,6.055555555555555,29.78393840520161,302.15,818.0,0.011628904994624305,86.93870677057434,163.60000000000002
2025-03-10T13:00,1,6.25,29.7514554265721,304.04999999999995,871.0,0.011543632820420513,94.88442520217767,174.20000000000002
2025-03-10T14:00,1,6.194444444444445,29.718972447942594,304.84999999999997,851.0,0.01150076914538947,92.03358670032216,170.20000000000002
2025-03-10T15:00,1,7.138888888888888,29.698301461542,304.95,760.0,0.011489001063707503,140.72994309839765,152.0
2025-03-10T16:00,1,6.833333333333334,29.69239546542754,304.54999999999995,607.0,0.011501803091894117,123.55949426500905,121.4
2025-03-10T17:00,1,6.361111111111111,29.69239546542754,303.54999999999995,404.0,0.011539694059088628,100.00129276775031,80.80000000000001
2025-03-10T18:00,1,5.249999999999999,29.698301461542,302.34999999999997,180.0,0.011587798493063019,56.45354509214221,36.0
2025-03-10T19:00,0,2.694444444444444,29.716019449885366,300.34999999999997,18.0,0.01167191976894075,7.687097134078565,0.0
2025-03-10T20:00,0,1.1388888888888888,29.745549430457643,298.65,0.0,0.011750024497932717,0.5843798258503158,0.0
2025-03-10T21:00,0,0.8611111111111112,29.76622041685824,296.75,0.0,0.011833474021573654,0.25439127712874054,0.0
2025-03-10T22:00,0,0.7777777777777777,29.769173414915468,294.95,0.0,0.011906871630013924,0.18861517804525724,0.0
2025-03-10T23:00,0,0.888888888888889,29.775079411029925,293.34999999999997,0.0,0.011974189636999687,0.2831398119173287,0.0
2025-03-11T00:00,0,1.027777777777778,29.78098540714438,291.84999999999997,0.0,0.012038119831266434,0.440016241152946,0.0
2025-03-11T01:00,0,0.8611111111111112,29.789844401316063,290.65,0.0,0.012091417123230638,0.259936434445809,0.0
2025-03-11T02:00,0,0.6944444444444444,29.79870339548775,290.25,0.0,0.012111681312588664,0.13656183172926706,0.0
2025-03-11T03:00,0,0.6944444444444444,29.807562389659434,289.75,0.0,0.012136188490390803,0.1368381554703563,0.0
2025-03-11T04:00,0,0.6388888888888888,29.813468385773888,289.04999999999995,0.0,0.012167989475287964,0.10683343830979303,0.0
2025-03-11T05:00,0,0.7222222222222222,29.822327379945573,288.15,0.0,0.012209621627429678,0.15485567366241904,0.0
2025-03-11T06:00,0,0.7777777777777777,29.834139372174484,287.15,0.0,0.012256994453861612,0.19416142737167774,0.0
2025-03-11T07:00,1,0.8333333333333333,29.848904362460626,286.34999999999997,1.0,0.01229732081117335,0.23959576622982,0.2
2025-03-11T08:00,1,0.8055555555555555,29.866622350803993,286.84999999999997,75.0,0.012283172537923093,0.21617696654775706,15.0
2025-03-11T09:00,1,0.5,29.881387341090132,290.25,236.0,0.012145288197610217,0.051112863534892465,47.2
2025-03-11T10:00,1,1.1111111111111112,29.88729333720459,295.15,384.0,0.011946016066737645,0.5517062970496819,76.80000000000001
2025-03-11T11:00,1,2.361111111111111,29.875481344975675,297.75,577.0,0.011837021516759411,5.245707692031086,115.4
2025-03-11T12:00,1,3.0,29.857763356632308,299.34999999999997,676.0,0.011766771098685031,10.696296770862732,135.20000000000002
2025-03-11T13:00,1,3.861111111111111,29.834139372174484,300.45,720.0,0.011714414902400938,22.702300871502718,144.0
2025-03-11T14:00,1,4.75,29.81051538771666,301.25,737.0,0.01167405472684269,42.12257657913912,147.4
2025-03-11T15:00,1,4.777777777777778,29.78689140325884,301.45,660.0,0.011657064241155611,42.80351189524623,132.0
2025-03-11T16:00,1,4.472222222222222,29.775079411029925,301.15,529.0,0.011664049576668962,35.12625561797224,105.80000000000001
2025-03-11T17:00,1,3.888888888888889,29.769173414915468,300.54999999999995,363.0,0.011685016760181693,23.137600550843732,72.60000000000001
2025-03-11T18:00,1,2.8055555555555554,29.775079411029925,299.65,148.0,0.01172243794431456,8.715392212844753,29.6
2025-03-11T19:00,0,1.0833333333333333,29.778032409087153,297.95,16.0,0.011790491362257035,0.5046968544310607,0.0
2025-03-11T20:00,0,0.4444444444444445,29.79870339548775,296.15,0.0,0.01187038832003667,0.03508566778013486,0.0
2025-03-11T21:00,0,0.6111111111111112,29.813468385773888,294.95,0.0,0.01192458843136798,0.0916254906963612,0.0
2025-03-11T22:00,0,0.7222222222222222,29.8252803780028,292.95,0.0,0.012010755566869728,0.15233343843545524,0.0
2025-03-11T23:00,0,0.6388888888888888,29.822327379945573,291.75,0.0,0.012058963057219745,0.1058761998824847,0.0
2025-03-12T00:00,0,0.6388888888888888,29.813468385773888,290.34999999999997,0.0,0.012113509067787104,0.10635510708953218,0.0
2025-03-12T01:00,0,0.6388888888888888,29.79870339548775,289.04999999999995,0.0,0.012161963331530393,0.10678052951506747,0.0
2025-03-12T02:00,0,0.8611111111111112,29.78393840520161,288.15,0.0,0.012193904716729948,0.26213967161459045,0.0
2025-03-12T03:00,0,1.1111111111111112,29.772126412972696,287.84999999999997,0.0,0.012201772307254588,0.5635179610902011,0.0
2025-03-12T04:00,0,1.3611111111111112,29.76622041685824,288.34999999999997,0.0,0.012178198078383847,1.0338943120916269,0.0
2025-03-12T05:00,0,1.5555555555555554,29.763267418801014,289.04999999999995,0.0,0.012147500586512223,1.5394155960525397,0.0
2025-03-12T06:00,0,1.5833333333333333,29.772126412972696,289.54999999999995,0.0,0.012130133512841422,1.6210448115594198,0.0
2025-03-12T07:00,1,1.5555555555555554,29.78393840520161,289.25,1.0,0.012147532045378509,1.5394195827384465,0.2
2025-03-12T08:00,1,1.3611111111111112,29.804609391602206,289.84999999999997,88.0,0.012130799529826155,1.0298703103928715,17.6
2025-03-12T09:00,1,1.8888888888888888,29.822327379945573,292.95,319.0,0.012009566383150235,2.7249525083995625,63.800000000000004
2025-03-12T10:00,1,3.555555555555556,29.82823337606003,295.95,534.0,0.01189018149918943,17.993815593851284,106.80000000000001
2025-03-12T11:00,1,4.166666666666667,29.819374381888345,298.75,711.0,0.011775243851291167,28.677980110611283,142.20000000000002
2025-03-12T12:00,1,4.777777777777778,29.804609391602206,300.65,829.0,0.011695034903442907,42.94293616719512,165.8
2025-03-12T13:00,1,4.777777777777778,29.775079411029925,301.65,879.0,0.011644715829649786,42.75816982902419,175.8
2025-03-12T14:00,1,4.861111111111111,29.757361422686557,302.25,863.0,0.011614684207742289,44.918622009164636,172.60000000000002
2025-03-12T15:00,1,4.583333333333333,29.74259643240042,302.15,776.0,0.01161276334581162,37.643698017686184,155.20000000000002
2025-03-12T16:00,1,4.111111111111112,29.733737438228733,301.75,621.0,0.011624693722701258,27.193902612636236,124.2
2025-03-12T17:00,1,3.3611111111111107,29.733737438228733,301.04999999999995,414.0,0.011651723404169093,14.895365005242784,82.80000000000001
2025-03-12T18:00,1,2.5277777777777777,29.74259643240042,299.95,200.0,0.011697937806090951,6.361189851763168,40.0
2025-03-12T19:00,0,1.6944444444444442,29.75440842462933,298.65,45.0,0.011753523959214739,1.9251406944657892,0.0
2025-03-12T20:00,0,0.9444444444444444,29.769173414915468,296.84999999999997,0.0,0.011830661233864267,0.33554489996485964,0.0
2025-03-12T21:00,0,0.6388888888888888,29.78689140325884,294.65,0.0,0.011926088632263224,0.1047095789127369,0.0
2025-03-12T22:00,0,0.8611111111111112,29.801656393544977,292.75,0.0,0.012009441066949565,0.2581741460752679,0.0
2025-03-12T23:00,0,0.888888888888889,29.807562389659434,291.25,0.0,0.012073684515332998,0.2854924522205175,0.0
2025-03-13T00:00,0,0.8055555555555555,29.807562389659434,289.95,0.0,0.01212781726190976,0.21344280058191525,0.0
2025-03-13T01:00,0,0.75,29.804609391602206,288.84999999999997,0.0,0.01217279641239436,0.172896628069039,0.0
2025-03-13T02:00,0,0.8055555555555555,29.79870339548775,288.04999999999995,0.0,0.01220418504071814,0.21478683077556565,0.0
2025-03-13T03:00,0,0.9444444444444444,29.78689140325884,287.45,0.0,0.012224811325435236,0.34672390766636935,0.0
2025-03-13T04:00,0,1.027777777777778,29.78098540714438,287.25,0.0,0.012230897381218828,0.4470626283045685,0.0
2025-03-13T05:00,0,1.0833333333333333,29.78098540714438,287.25,0.0,0.012230897381218828,0.5235486160424592,0.0
2025-03-13T06:00,0,1.25,29.78393840520161,287.65,0.0,0.01221510044889878,0.8032291414053498,0.0
2025-03-13T07:00,1,1.611111111111111,29.789844401316063,288.84999999999997,3.0,0.012166766096129426,1.7130262262372034,0.6000000000000001
2025-03-13T08:00,1,2.7222222222222223,29.801656393544977,291.15,62.0,0.012075438338827014,8.201362424338722,12.4
2025-03-13T09:00,1,4.111111111111112,29.813468385773888,294.34999999999997,251.0,0.011948895389271227,27.952314727214464,50.2
2025-03-13T10:00,1,5.166666666666667,29.819374381888345,297.25,498.0,0.01183466476223124,54.95404504183759,99.60000000000001
2025-03-13T11:00,1,5.555555555555555,29.813468385773888,299.75,696.0,0.01173363588934774,67.73723527655895,139.20000000000002
2025-03-13T12:00,1,5.833333333333333,29.79870339548775,302.04999999999995,820.0,0.011638521771159942,77.77868207523504,164.0
2025-03-13T13:00,1,6.138888888888889,29.778032409087153,303.65,878.0,0.011569164832486361,90.11222273109388,175.60000000000002
2025-03-13T14:00,1,6.583333333333333,29.7514554265721,304.45,872.0,0.011528466280337844,110.74431573926478,174.4
2025-03-13T15:00,1,6.944444444444445,29.718972447942594,304.65,790.0,0.011508319297462594,129.75879424380778,158.0
2025-03-13T16:00,1,6.944444444444445,29.69534846348477,304.34999999999997,641.0,0.011510506006265742,129.78344985948237,128.20000000000002
2025-03-13T17:00,1,6.055555555555555,29.683536471255856,303.45,437.0,0.011540052784723932,86.27443990916159,87.4
2025-03-13T18:00,1,4.805555555555555,29.683536471255856,302.15,217.0,0.011589703847507784,43.30275425466437,43.400000000000006
2025-03-13T19:00,0,3.9722222222222223,29.686489469313084,300.95,50.0,0.011637073895647457,24.5559520646504,0.0
2025-03-13T20:00,0,3.416666666666667,29.701254459599223,299.95,0.0,0.011681677765455001,15.686477430260945,0.0
2025-03-13T21:00,0,3.0,29.721925445999823,299.04999999999995,0.0,0.011724988615089802,10.658315421467043,0.0
2025-03-13T22:00,0,2.694444444444444,29.73964343434319,298.15,0.0,0.011767392498964802,7.749975235014752,0.0
2025-03-13T23:00,0,2.5,29.745549430457643,297.25,0.0,0.011805365235685806,6.210289254291862,0.0
2025-03-14T00:00,0,2.5277777777777777,29.745549430457643,296.45,0.0,0.011837223195505502,6.43693147565703,0.0
2025-03-14T01:00,0,2.4166666666666665,29.74259643240042,295.65,0.0,0.011868075240781265,5.639530129742355,0.0
2025-03-14T02:00,0,2.4166666666666665,29.73669043628596,295.04999999999995,0.0,0.011889848168770483,5.649876296320907,0.0
2025-03-14T03:00,0,2.305555555555556,29.727831442114276,294.54999999999995,0.0,0.01190648306937313,4.912727194845306,0.0
2025-03-14T04:00,0,2.305555555555556,29.727831442114276,294.04999999999995,0.0,0.01192672874709694,4.921080752394779,0.0
2025-03-14T05:00,0,2.305555555555556,29.73964343434319,293.65,0.0,0.011947720325443065,4.929742075575007,0.0
2025-03-14T06:00,0,2.2222222222222223,29.757361422686557,293.25,0.0,0.011971145104143587,4.422934708913469,0.0
2025-03-14T07:00,1,2.2222222222222223,29.769173414915468,292.95,3.0,0.011988161076199377,4.429221537178996,0.6000000000000001
2025-03-14T08:00,1,3.3888888888888884,29.845951364403398,295.34999999999997,63.0,0.011921413383811962,15.621117969633236,12.600000000000001
2025-03-14T09:00,1,4.277777777777778,29.866622350803993,297.34999999999997,259.0,0.011849430107628182,31.22946171568428,51.800000000000004
2025-03-14T10:00,1,4.888888888888889,29.878434343032904,299.54999999999995,518.0,0.011767055676801004,46.29250522158941,103.60000000000001
2025-03-14T11:00,1,5.249999999999999,29.869575348861222,301.54999999999995,722.0,0.011685546058278444,56.929752594701,144.4
2025-03-14T12:00,1,5.722222222222222,29.851857360517855,303.65,844.0,0.011597846815906846,73.16171912989482,168.8
2025-03-14T13:00,1,6.222222222222221,29.831186374117255,305.15,896.0,0.011532844784714853,93.53741735826537,179.20000000000002
2025-03-14T14:00,1,6.277777777777778,29.81051538771666,305.95,886.0,0.011494718046940222,95.74773581536549,177.20000000000002
2025-03-14T15:00,1,5.916666666666667,29.789844401316063,306.15,800.0,0.011479243465186948,80.04919147469582,160.0
2025-03-14T16:00,1,5.333333333333333,29.775079411029925,305.95,646.0,0.01148105419190671,58.63950902567359,129.20000000000002
2025-03-14T17:00,1,4.25,29.772126412972696,305.15,436.0,0.011510011989655032,29.74780602217443,87.2
2025-03-14T18:00,1,2.9166666666666665,29.778032409087153,303.95,216.0,0.01155774601541202,9.654858564884712,43.2
2025-03-14T19:00,0,1.777777777777778,29.789844401316063,302.45,50.0,0.011619673952279662,2.1980559166848166,0.0
2025-03-14T20:00,0,1.027777777777778,29.807562389659434,300.54999999999995,0.0,0.01170008522738558,0.42766043161922174,0.0
2025-03-14T21:00,0,0.8333333333333333,29.834139372174484,298.34999999999997,0.0,0.011796869305937195,0.22984518204167906,0.0
2025-03-14T22:00,0,1.0,29.851857360517855,296.65,0.0,0.011871519250463893,0.3996857602902862,0.0
2025-03-14T23:00,0,1.1666666666666667,29.857763356632308,295.34999999999997,0.0,0.011926131465689398,0.6376059131192326,0.0
2025-03-15T00:00,0,1.3333333333333333,29.860716354689536,294.54999999999995,0.0,0.011959705651882497,0.9544409748272717,0.0
2025-03-15T01:00,0,1.5,29.860716354689536,293.95,0.0,0.011984117366089432,1.3617337629146569,0.0
2025-03-15T02:00,0,1.5277777777777777,29.857763356632308,293.65,0.0,0.011995174283641627,1.440122724220083,0.0
2025-03-15T03:00,0,1.6666666666666665,29.85481035857508,293.65,0.0,0.011993987934686662,1.8694860602491001,0.0
2025-03-15T04:00,0,1.6666666666666665,29.857763356632308,293.34999999999997,0.0,0.012007441378528598,1.8715830296525884,0.0
2025-03-15T05:00,0,1.5277777777777777,29.869575348861222,292.54999999999995,0.0,0.012045039869676515,1.446109512065536,0.0
2025-03-15T06:00,0,1.3055555555555556,29.88729333720459,291.34999999999997,0.0,0.012101824754067672,0.906670125043739,0.0
2025-03-15T07:00,1,1.2777777777777777,29.905011325547957,291.45,3.0,0.012104844296865215,0.8502322518047347,0.6000000000000001
2025-03-15T08:00,1,1.5,29.925682311948552,293.54999999999995,61.0,0.012026555850505003,1.366555971785803,12.200000000000001
2025-03-15T09:00,1,1.8888888888888888,29.94340030029192,296.65,253.0,0.011907924146770586,2.701890038186594,50.6
2025-03-15T10:00,1,2.305555555555556,29.952259294463605,299.65,507.0,0.011792193600037944,4.865570282025964,101.4
2025-03-15T11:00,1,3.194444444444444,29.94044730223469,301.95,706.0,0.011697755677326938,12.838105486271832,141.20000000000002
2025-03-15T12:00,1,4.305555555555555,29.91682331777687,304.04999999999995,826.0,0.011607795940811932,31.19246753583809,165.20000000000002
2025-03-15T13:00,1,5.222222222222222,29.890246335261818,305.45,877.0,0.011544328084688953,55.35375420245245,175.4
2025-03-15T14:00,1,5.777777777777778,29.866622350803993,306.15,869.0,0.011508829144220935,74.73534093221768,173.8
2025-03-15T15:00,1,6.0,29.84004536828894,306.25,785.0,0.011494833306669755,83.59278673720598,157.0
2025-03-15T16:00,1,5.722222222222222,29.822327379945573,305.95,634.0,0.011499272665284724,72.53989212736947,126.80000000000001
2025-03-15T17:00,1,4.833333333333333,29.816421383831116,305.25,429.0,0.011523360292228045,43.80581433497466,85.80000000000001
2025-03-15T18:00,1,3.5,29.816421383831116,304.15,213.0,0.011565036097986555,16.694118827521944,42.6
2025-03-15T19:00,0,2.388888888888889,29.822327379945573,302.84999999999997,50.0,0.01161698026066984,5.332040967687161,0.0
2025-03-15T20:00,0,1.7222222222222223,29.84004536828894,301.25,0.0,0.011685618921718216,2.009701980071851,0.0
2025-03-15T21:00,0,1.3611111111111112,29.860716354689536,299.45,0.0,0.011764005008388676,0.9987305007938057,0.0
2025-03-15T22:00,0,1.0833333333333333,29.878434343032904,297.95,0.0,0.011830245101479241,0.5063985296641681,0.0
2025-03-15T23:00,0,1.027777777777778,29.88434033914736,296.75,0.0,0.011880432251817995,0.43425245935330026,0.0
