Time,Is_Day,Average_Wind_Speed (m/s),Average_Barometric_Pressure (InHg),Temperature (K),Solar_Radiation (W/m²),Density (kg/m³),Wind_Power_Generated (W),Solar_Power_Generated (W)
2025-03-09T00:00,0,2.638888888888889,29.78098540714438,288.95,0.0,0.012158938476397676,7.522658539810634,0.0
2025-03-09T01:00,0,2.5555555555555554,29.79870339548775,288.45,0.0,0.012187261227175802,6.848169081661073,0.0
2025-03-09T02:00,0,2.2777777777777777,29.78098540714438,288.15,0.0,0.012192695723599198,4.851166330661783,0.0
2025-03-09T03:00,0,2.4722222222222223,29.75440842462933,287.84999999999997,0.0,0.012194510788325454,6.203535539552043,0.0
2025-03-09T04:00,0,2.0,29.74259643240042,286.84999999999997,0.0,0.012232164702586654,3.294622665221761,0.0
2025-03-09T05:00,0,2.361111111111111,29.718972447942594,286.65,0.0,0.012230976710176103,5.420293316083182,0.0
2025-03-09T06:00,0,2.361111111111111,29.724878444057047,286.15,0.0,0.01225478321409481,5.430843432981248,0.0
2025-03-09T07:00,1,2.1944444444444446,29.74259643240042,285.65,0.0,0.012283551356334611,4.370288347078183,0.0
2025-03-09T08:00,1,2.4166666666666665,29.757361422686557,285.65,63.0,0.012289649227341529,5.839855721793935,12.600000000000001
2025-03-09T09:00,1,3.138888888888889,29.757361422686557,286.75,254.0,0.012242504975728359,12.747073561825665,50.800000000000004
2025-03-09T10:00,1,5.416666666666667,29.74259643240042,288.15,468.0,0.012176978812899468,65.15507618089183,93.60000000000001
2025-03-09T11:00,1,6.027777777777778,29.733737438228733,289.54999999999995,638.0,0.012114492594802646,89.32834807492975,127.60000000000001
2025-03-09T12:00,1,5.944444444444444,29.713066451828137,291.04999999999995,758.0,0.012043678856659436,85.17366967407783,151.6
2025-03-09T13:00,1,5.666666666666666,29.69239546542754,292.45,812.0,0.011977685524487441,73.37840731995826,162.4
2025-03-09T14:00,1,5.305555555555556,29.668771480969717,293.45,806.0,0.011927371479541154,59.972163978917585,161.20000000000002
2025-03-09T15:00,1,5.722222222222222,29.65991248679803,294.04999999999995,732.0,0.01189947983866511,75.06448529344463,146.4
2025-03-09T16:00,1,5.611111111111111,29.64810049456912,294.25,519.0,0.011886656112411128,70.69988042486771,103.80000000000001
2025-03-09T17:00,1,1.9166666666666667,29.65105349262635,293.65,265.0,0.011912129856794143,2.8238496100791934,53.0
2025-03-09T18:00,1,5.583333333333334,29.680583473198627,290.65,116.0,0.012047069142108556,70.5950820937113,23.200000000000003
2025-03-09T19:00,0,5.0,29.698301461542,289.84999999999997,20.0,0.012087531048396079,50.86979533939854,0.0
