Time,Is_Day,Average_Wind_Speed (m/s),Average_Barometric_Pressure (InHg),Temperature (K),Solar_Radiation (W/m²),Density (kg/m³),Wind_Power_Generated (W),Solar_Power_Generated (W)
2025-03-10T21:00,0,11.6,29.718972447942594,296.54999999999995,0.0,0.011822658823038205,621.3002084959694,0.0
2025-03-10T22:00,0,11.2,29.721925445999823,295.75,0.0,0.011855816890423008,560.7869851357472,0.0
2025-03-10T23:00,0,11.8,29.724878444057047,295.25,0.0,0.011877074400383505,657.0037881720158,0.0
2025-03-11T00:00,0,15.6,29.74259643240042,293.75,0.0,0.011944838961487595,1526.744867970379,0.0
2025-03-11T01:00,0,14.3,29.757361422686557,292.65,0.0,0.011995688712763053,1180.9885157764995,0.0
2025-03-11T02:00,0,12.1,29.763267418801014,291.84999999999997,0.0,0.01203095783632468,717.5772979535441,0.0
2025-03-11T03:00,0,10.8,29.772126412972696,291.25,0.0,0.0120593310168008,511.45432734945075,0.0
2025-03-11T04:00,0,10.4,29.775079411029925,290.65,0.0,0.012085424152808734,457.6930204420046,0.0
2025-03-11T05:00,0,8.9,29.78689140325884,290.04999999999995,0.0,0.012115228462321529,287.5504177686483,0.0
2025-03-11T06:00,0,7.1,29.79575039743052,289.65,0.0,0.012135567511162555,146.2337144325355,0.0
2025-03-11T07:00,1,6.1,29.813468385773888,289.25,1.0,0.012159575999419137,92.92237710985766,0.2
2025-03-11T08:00,1,4.8,29.831186374117255,289.34999999999997,92.0,0.012162597498032614,45.28583934623864,18.400000000000002
2025-03-11T09:00,1,6.1,29.85481035857508,290.95,281.0,0.012105291483143972,92.50753975921418,56.2
2025-03-11T10:00,1,8.2,29.863669352746765,293.04999999999995,473.0,0.012022111145308358,223.16941274595203,94.60000000000001
2025-03-11T11:00,1,6.8,29.860716354689536,295.45,658.0,0.011923273988025009,126.2218777437683,131.6
2025-03-11T12:00,1,6.7,29.84299836634617,297.54999999999995,788.0,0.011832099047347463,119.81152039342865,157.60000000000002
2025-03-11T13:00,1,5.8,29.822327379945573,298.84999999999997,842.0,0.011772469372407099,77.33283376722403,168.4
2025-03-11T14:00,1,4.4,29.801656393544977,299.54999999999995,832.0,0.01173681813503417,33.66051678252502,166.4
2025-03-11T15:00,1,3.6,29.78098540714438,299.84999999999997,733.0,0.011716942713873966,18.404930576219453,146.6
2025-03-11T16:00,1,2.6,29.763267418801014,299.75,564.0,0.011713878380421544,6.931594194114685,112.80000000000001
2025-03-11T17:00,1,2.8,29.757361422686557,299.34999999999997,334.0,0.011727203279739794,8.667241985650987,66.8
2025-03-11T18:00,1,2.5,29.760314420743786,298.84999999999997,134.0,0.011747989537094638,6.180106394439198,26.8
2025-03-11T19:00,0,1.9,29.763267418801014,297.34999999999997,15.0,0.011808424565432515,2.7268744150337207,0.0
2025-03-11T20:00,0,3.5,29.78098540714438,295.45,0.0,0.011891437714520591,17.165279256745603,0.0
2025-03-11T21:00,0,3.7,29.78689140325884,293.95,0.0,0.011954488911367099,20.38677643737239,0.0
2025-03-11T22:00,0,3.8,29.78689140325884,293.04999999999995,0.0,0.011991202919284625,22.15266178134898,0.0
2025-03-11T23:00,0,5.1,29.778032409087153,292.45,0.0,0.01201223081341933,53.64713968305727,0.0
2025-03-12T00:00,0,6.1,29.769173414915468,291.84999999999997,0.0,0.012033345167971929,91.95773254304146,0.0
2025-03-12T01:00,0,6.4,29.760314420743786,291.34999999999997,0.0,0.012050409037792115,106.35406294107236,0.0
2025-03-12T02:00,0,6.0,29.748502428514872,291.15,0.0,0.012053900696129938,87.65843952329332,0.0
2025-03-12T03:00,0,4.7,29.733737438228733,291.04999999999995,0.0,0.01205205748436731,42.12764120785397,0.0
2025-03-12T04:00,0,3.7,29.713066451828137,290.95,0.0,0.012047818289158718,20.54593716554602,0.0
2025-03-12T05:00,0,4.3,29.70420745765645,290.65,0.0,0.012056657894783602,32.273396940890116,0.0
2025-03-12T06:00,0,4.8,29.701254459599223,290.54999999999995,0.0,0.01205960848648504,44.90237324599765,0.0
2025-03-12T07:00,1,8.7,29.71011345377091,290.45,1.0,0.012067358787605797,267.53607912970807,0.2
2025-03-12T08:00,1,11.5,29.727831442114276,290.45,100.0,0.012074555304127576,618.2683868146806,20.0
2025-03-12T09:00,1,13.8,29.760314420743786,291.45,307.0,0.012046274397532105,1065.8654517571372,61.400000000000006
2025-03-12T10:00,1,13.9,29.769173414915468,292.95,519.0,0.011988161076199377,1083.9502380960296,103.80000000000001
2025-03-12T11:00,1,10.8,29.769173414915468,294.95,690.0,0.011906871630013924,504.98829594119456,138.0
2025-03-12T12:00,1,12.5,29.757361422686557,296.95,802.0,0.01182198451520494,777.3789918126682,160.4
2025-03-12T13:00,1,16.1,29.73964343434319,297.95,850.0,0.01177529140314266,1654.4805510069903,170.0
2025-03-12T14:00,1,14.2,29.724878444057047,298.75,840.0,0.011737928758872735,1131.5373067312,168.0
2025-03-12T15:00,1,12.1,29.70716045571368,299.04999999999995,760.0,0.01171916398090446,698.980591412404,152.0
2025-03-12T16:00,1,10.9,29.69534846348477,299.04999999999995,602.0,0.011714504273556189,510.758712674797,120.4
2025-03-12T17:00,1,9.3,29.698301461542,298.75,379.0,0.011727433889130053,317.588094657076,75.8
2025-03-12T18:00,1,7.8,29.70420745765645,298.15,165.0,0.011753371179335413,187.78402106610034,33.0
2025-03-12T19:00,0,6.0,29.716019449885366,297.34999999999997,32.0,0.011789679174714494,85.73696639690657,0.0
2025-03-12T20:00,0,5.1,29.727831442114276,296.34999999999997,0.0,0.011834164292504995,52.851886938688125,0.0
2025-03-12T21:00,0,4.9,29.74259643240042,295.15,0.0,0.0118881803995832,47.08862418163755,0.0
2025-03-12T22:00,0,4.7,29.7514554265721,294.25,0.0,0.011928093658619732,41.69432900530094,0.0
2025-03-12T23:00,0,4.0,29.75440842462933,293.65,0.0,0.011953652070217884,25.756862501622038,0.0
2025-03-13T00:00,0,2.5,29.75440842462933,293.34999999999997,0.0,0.01196587670161746,6.294727356134976,0.0
2025-03-13T01:00,0,1.8,29.7514554265721,292.95,0.0,0.011981025973882425,2.3524689488760955,0.0
2025-03-13T02:00,0,1.8,29.745549430457643,292.54999999999995,0.0,0.011995025863297235,2.355217820734635,0.0
2025-03-13T03:00,0,2.2,29.73669043628596,292.15,0.0,0.01200787164879593,4.30473532632962,0.0
2025-03-13T04:00,0,2.2,29.730784440171504,291.65,0.0,0.012026068779202745,4.311258866253359,0.0
2025-03-13T05:00,0,1.8,29.733737438228733,290.84999999999997,0.0,0.012060344957280748,2.368043194846994,0.0
2025-03-13T06:00,0,2.6,29.74259643240042,289.95,0.0,0.012101384531598485,7.160897871381066,0.0
2025-03-13T07:00,1,3.6,29.7514554265721,289.75,0.0,0.012113344466087512,19.027596992531553,0.0
2025-03-13T08:00,1,5.9,29.76622041685824,290.75,39.0,0.012077672969568297,83.51253669267355,7.800000000000001
2025-03-13T09:00,1,11.2,29.78393840520161,292.34999999999997,221.0,0.012018722914745116,568.4925341573284,44.2
2025-03-13T10:00,1,14.8,29.789844401316063,294.04999999999995,482.0,0.011951608185230351,1304.4392797162095,96.4
2025-03-13T11:00,1,15.9,29.778032409087153,295.75,681.0,0.011878197468755649,1607.512240634146,136.20000000000002
2025-03-13T12:00,1,16.4,29.75440842462933,297.54999999999995,791.0,0.011796975064424406,1751.9212494279145,158.20000000000002
2025-03-13T13:00,1,15.7,29.727831442114276,299.04999999999995,835.0,0.011727318468763936,1527.9531953761373,167.0
2025-03-13T14:00,1,13.3,29.69534846348477,300.34999999999997,825.0,0.011663800576017905,923.8625935593132,165.0
2025-03-13T15:00,1,14.8,29.65991248679803,301.45,743.0,0.011607371194425195,1266.868080478565,148.6
2025-03-13T16:00,1,18.1,29.630382506225754,301.95,596.0,0.011576613124203423,2311.1579079096987,119.2
2025-03-13T17:00,1,17.1,29.609711519825158,301.84999999999997,398.0,0.011572369498952618,1948.1527141124652,79.60000000000001
2025-03-13T18:00,1,13.4,29.597899527596244,301.25,193.0,0.011590792523738909,938.9444556046158,38.6
2025-03-13T19:00,0,10.8,29.59199353148179,300.54999999999995,42.0,0.011615469988471457,492.629514980958,0.0
2025-03-13T20:00,0,11.3,29.597899527596244,299.75,0.0,0.011648794821605826,565.8856759965456,0.0
2025-03-13T21:00,0,13.3,29.609711519825158,298.84999999999997,0.0,0.01168853850847866,925.82202781863,0.0
2025-03-13T22:00,0,15.1,29.61857051399684,298.04999999999995,0.0,0.01172341837735522,1358.9312339736625,0.0
2025-03-13T23:00,0,16.7,29.61561751593961,297.75,0.0,0.011734060372796297,1839.9673074928623,0.0
2025-03-14T00:00,0,18.7,29.612664517882386,297.54999999999995,0.0,0.011740776691747513,2584.8421220268633,0.0
2025-03-14T01:00,0,19.9,29.60675852176793,297.25,0.0,0.011750282125780392,3117.596449294843,0.0
2025-03-14T02:00,0,19.4,29.6038055237107,296.75,0.0,0.011768906454987687,2893.0349174884136,0.0
2025-03-14T03:00,0,17.8,29.6038055237107,296.25,0.0,0.011788769588245053,2238.4163076219083,0.0
2025-03-14T04:00,0,16.7,29.60675852176793,295.65,0.0,0.01181387235544807,1852.4822796474205,0.0
2025-03-14T05:00,0,16.8,29.612664517882386,295.25,0.0,0.011832237441590085,1888.8918646157215,0.0
2025-03-14T06:00,0,17.4,29.624476510111297,294.84999999999997,0.0,0.01185301539803959,2102.272300853484,0.0
2025-03-14T07:00,1,17.7,29.630382506225754,294.54999999999995,3.0,0.011867453175532928,2215.59155262953,0.6000000000000001
2025-03-14T08:00,1,16.9,29.721925445999823,294.25,61.0,0.011916254359702989,1936.4766002947417,12.200000000000001
2025-03-14T09:00,1,18.5,29.745549430457643,295.65,241.0,0.011869253564375465,2530.1773740544622,48.2
2025-03-14T10:00,1,20.0,29.760314420743786,297.25,478.0,0.011811225140994893,3181.2464105662402,95.60000000000001
2025-03-14T11:00,1,21.9,29.760314420743786,299.04999999999995,669.0,0.011740132663971685,4151.62122628642,133.8
2025-03-14T12:00,1,24.6,29.7514554265721,301.04999999999995,788.0,0.011658666530638953,5843.412920832288,157.60000000000002
2025-03-14T13:00,1,26.8,29.73964343434319,302.45,844.0,0.011600092820520269,7517.582816546161,168.8
2025-03-14T14:00,1,28.2,29.727831442114276,303.15,839.0,0.011568710500029208,8734.632815685014,167.8
2025-03-14T15:00,1,28.8,29.713066451828137,303.45,762.0,0.011551533139662973,9290.294182211645,152.4
2025-03-14T16:00,1,27.7,29.70716045571368,303.25,618.0,0.011556854042834222,8269.729617175715,123.60000000000001
2025-03-14T17:00,1,23.7,29.71011345377091,302.75,419.0,0.011577091196895472,5188.679758146905,83.80000000000001
2025-03-14T18:00,1,18.0,29.721925445999823,301.84999999999997,207.0,0.011616226090252129,2280.840659223386,41.400000000000006
2025-03-14T19:00,0,12.7,29.73669043628596,300.75,47.0,0.011664504412953384,804.4329094898559,0.0
2025-03-14T20:00,0,8.8,29.757361422686557,299.45,0.0,0.011723287032192711,268.9736828863844,0.0
2025-03-14T21:00,0,5.8,29.78393840520161,297.95,0.0,0.0117928298175054,77.46658063599092,0.0
2025-03-14T22:00,0,3.9,29.804609391602206,296.54999999999995,0.0,0.01185672650048933,23.679416579405334,0.0
2025-03-14T23:00,0,2.1,29.816421383831116,295.25,0.0,0.01191365191939919,3.7146266152088487,0.0
2025-03-15T00:00,0,1.8,29.822327379945573,293.95,0.0,0.01196871056963382,2.3500508249065075,0.0
2025-03-15T01:00,0,3.1,29.8252803780028,292.84999999999997,0.0,0.012014856900510455,12.050804996862354,0.0
2025-03-15T02:00,0,4.4,29.8252803780028,292.04999999999995,0.0,0.012047768681097372,34.552304995810246,0.0
2025-03-15T03:00,0,5.0,29.822327379945573,291.45,0.0,0.01207137578296058,50.80180667876411,0.0
2025-03-15T04:00,0,5.4,29.822327379945573,290.95,0.0,0.012092120542855685,64.10562254509105,0.0
2025-03-15T05:00,0,5.2,29.82823337606003,290.15,0.0,0.012127862190884412,57.41252652229238,0.0
2025-03-15T06:00,0,4.8,29.834139372174484,289.54999999999995,0.0,0.01215539961121175,45.25903895707384,0.0
2025-03-15T07:00,1,4.8,29.84299836634617,289.65,3.0,0.012154811225749136,45.256848180840564,0.6000000000000001
2025-03-15T08:00,1,5.6,29.85481035857508,291.04999999999995,61.0,0.012101132303799136,71.5488182309278,12.200000000000001
2025-03-15T09:00,1,7.0,29.866622350803993,293.15,252.0,0.01201919850760102,138.79761473975756,50.400000000000006
2025-03-15T10:00,1,7.5,29.869575348861222,295.45,503.0,0.011926811351747722,169.40277291034616,100.60000000000001
2025-03-15T11:00,1,9.8,29.857763356632308,297.75,700.0,0.011830001438761928,374.86543648857986,140.0
2025-03-15T12:00,1,15.3,29.837092370231712,300.25,817.0,0.011723378280755994,1413.6420197675404,163.4
2025-03-15T13:00,1,20.4,29.816421383831116,302.15,868.0,0.011641587718691414,3327.477227118249,173.60000000000002
2025-03-15T14:00,1,23.5,29.79575039743052,303.04999999999995,859.0,0.011598967594813513,5067.984718062024,171.8
2025-03-15T15:00,1,25.5,29.775079411029925,303.34999999999997,778.0,0.01157945782104453,6464.294609683093,155.60000000000002
2025-03-15T16:00,1,25.3,29.760314420743786,303.25,630.0,0.011577532310505298,6312.333558553267,126.0
2025-03-15T17:00,1,21.9,29.75440842462933,302.75,428.0,0.011594351545563937,4100.069169517018,85.60000000000001
2025-03-15T18:00,1,16.4,29.757361422686557,301.75,214.0,0.011633929749097289,1727.708046383801,42.800000000000004
2025-03-15T19:00,0,11.2,29.76622041685824,300.34999999999997,49.0,0.011691637808896229,553.0212197732498,0.0
2025-03-15T20:00,0,8.8,29.789844401316063,298.54999999999995,0.0,0.011771463362475245,270.0790183565866,0.0
2025-03-15T21:00,0,13.1,29.819374381888345,296.45,0.0,0.011866601789756235,898.157768428699,0.0
2025-03-15T22:00,0,18.9,29.848904362460626,294.65,0.0,0.011950917408041705,2716.4332159039895,0.0
2025-03-15T23:00,0,22.4,29.869575348861222,293.45,0.0,0.012008098190062582,4543.919828356225,0.0
